Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000051172,Olfr672,Gene Expression,-0.0010129257171595442,0.8451348012912647,0.9676999273694524,5,0.00100258377293688,5
ENSMUSG00000090336,Cfap97d2,Gene Expression,-0.0010134727809115523,0.8600242443249391,0.9699185538802155,24,0.0045964693296651074,24
ENSMUSG00000031323,Dmrtc1a,Gene Expression,-0.001013499932809687,0.8438429702788454,0.9676999273694524,5,0.0006982760333060602,5
ENSMUSG00000038750,Omt2b,Gene Expression,-0.001013976535220512,0.8428136826072059,0.9676075149235741,5,0.0009658933707830977,5
ENSMUSG00000083282,Ctsf,Gene Expression,-0.0010140533369975393,0.8631667963298497,0.9709870356051095,577,0.11007527681439852,526
ENSMUSG00000031139,Mcf2,Gene Expression,-0.001014688651779893,0.8454929375840368,0.9676999273694524,5,0.0011042606035030478,5
ENSMUSG00000027843,Ptpn22,Gene Expression,-0.0010154048368732325,0.8626954841869754,0.970950409176766,241,0.045978927180859094,224
ENSMUSG00000020134,Peli1,Gene Expression,-0.0010158669364915736,0.8629655727326114,0.970950409176766,1482,0.2823920914111755,1236
ENSMUSG00000036091,Hyal3,Gene Expression,-0.001015990351354309,0.8606636734744878,0.9701813813024677,42,0.007854122828077341,40
ENSMUSG00000116636,Gm20741,Gene Expression,-0.0010162012086521659,0.8429582733289154,0.9676075149235741,5,0.0010314392548343633,5
ENSMUSG00000070601,Vmn2r84,Gene Expression,-0.001016265680970006,0.8463268902112588,0.9676999273694524,6,0.0010295020306732624,6
ENSMUSG00000025583,Rptor,Gene Expression,-0.0010167060622031912,0.8628168423281686,0.970950409176766,1341,0.2486091080992571,1135
ENSMUSG00000047343,Mettl21c,Gene Expression,-0.0010172837803306479,0.8440716401743033,0.9676999273694524,5,0.0010149027082144815,5
ENSMUSG00000043073,Usp17le,Gene Expression,-0.0010183043287511967,0.8340035658132837,0.9676075149235741,6,0.0013748288551204075,6
ENSMUSG00000051036,Ttc24,Gene Expression,-0.0010187972351170204,0.8407618235577241,0.9676075149235741,5,0.001068428202453859,5
ENSMUSG00000023978,Prph2,Gene Expression,-0.0010193586307801344,0.8435359496501885,0.9676075149235741,5,0.0009376534979060012,5
ENSMUSG00000025754,Agbl1,Gene Expression,-0.0010195568964170712,0.8418137875483895,0.9676075149235741,5,0.0010579096237040614,5
ENSMUSG00000037341,Slc9a7,Gene Expression,-0.001019851375953258,0.8586415697759563,0.9699185538802155,26,0.005742975509921136,25
ENSMUSG00000009047,Gm5965,Gene Expression,-0.0010205056085332569,0.844272936373569,0.9676999273694524,6,0.0007871914017849248,6
ENSMUSG00000022468,Endou,Gene Expression,-0.001020618266110402,0.8430287457892356,0.9676075149235741,5,0.0012565380049417625,5
ENSMUSG00000031398,Plxna3,Gene Expression,-0.0010209971848236586,0.8585722219288705,0.9699185538802155,29,0.004590940321174027,29
ENSMUSG00000079349,Magea5,Gene Expression,-0.0010213559418921494,0.8396767444317426,0.9676075149235741,7,0.0014578459507577173,7
ENSMUSG00000047878,A4galt,Gene Expression,-0.0010214855416073735,0.8610344386458071,0.9703449594356861,83,0.015007915672286749,80
ENSMUSG00000050914,Ankrd37,Gene Expression,-0.001022569954025143,0.860027580624784,0.9699185538802155,50,0.009075102453139073,49
ENSMUSG00000070551,Mrgprb5,Gene Expression,-0.001023805431877759,0.8443864157584007,0.9676999273694524,5,0.0008966467637161617,5
ENSMUSG00000063434,Sorcs3,Gene Expression,-0.0010241511422080063,0.8578999890402098,0.9699185538802155,21,0.00465576928212092,21
ENSMUSG00000017064,Prl5a1,Gene Expression,-0.001024380201302854,0.8384645648775557,0.9676075149235741,7,0.0008978098529943136,7
ENSMUSG00000032253,Phip,Gene Expression,-0.001024674396087752,0.8613596800250422,0.970372722576052,514,0.09331958485489318,465
ENSMUSG00000039639,Kcne1,Gene Expression,-0.0010262134020322896,0.841262112986035,0.9676075149235741,5,0.0009140336632204518,5
ENSMUSG00000034041,Lyl1,Gene Expression,-0.0010275502352539226,0.8601892276184462,0.9699185538802155,102,0.01848132682501615,99
ENSMUSG00000004540,Psg17,Gene Expression,-0.0010284705982807883,0.8537634171991675,0.9690104115901227,12,0.0021160226718823856,12
ENSMUSG00000096840,Olfr136,Gene Expression,-0.0010285892771424194,0.8523789581435031,0.9689214720006987,13,0.002419783482366208,13
ENSMUSG00000079317,Trappc2,Gene Expression,-0.001028748793390488,0.860687827704816,0.9701813813024677,537,0.09584212255917196,491
ENSMUSG00000074283,Zfp109,Gene Expression,-0.0010293523691610252,0.8600946365826676,0.9699185538802155,154,0.027566784772700782,147
ENSMUSG00000058628,Olfr875,Gene Expression,-0.0010296764252259,0.8547684422177544,0.9692051876651412,15,0.0030245023407547422,14
ENSMUSG00000039092,Sptlc3,Gene Expression,-0.0010297122791502525,0.8534517031117195,0.9690104115901227,15,0.0025530028513640456,15
ENSMUSG00000069785,Gm11444,Gene Expression,-0.0010307054931300143,0.8449055787154234,0.9676999273694524,6,0.0011887105523571946,6
ENSMUSG00000075197,Olfr1046,Gene Expression,-0.001030815361676133,0.8550851209782696,0.9692051876651412,16,0.0034282368882894093,16
ENSMUSG00000006412,Pfdn2,Gene Expression,-0.0010313797960589382,0.8603973848760268,0.9699675089171244,3457,0.6430264933736737,2347
ENSMUSG00000094913,Gm9507,Gene Expression,-0.0010315124370096932,0.8399219606121227,0.9676075149235741,5,0.001000928751591708,5
ENSMUSG00000074403,Hist2h3b,Gene Expression,-0.0010318597939785938,0.8588300870171827,0.9699185538802155,54,0.010661488668263283,54
ENSMUSG00000090362,Vmn2r79,Gene Expression,-0.0010325085353090708,0.8443370117363057,0.9676999273694524,6,0.0011363142770774242,6
ENSMUSG00000060049,Olfr235,Gene Expression,-0.0010328894072204147,0.8400843129398261,0.9676075149235741,5,0.0011178114749647652,5
ENSMUSG00000020872,Tac4,Gene Expression,-0.0010331691114415606,0.8534780827970052,0.9690104115901227,14,0.002102865829359738,14
ENSMUSG00000051906,Cd209f,Gene Expression,-0.0010352676041997515,0.8552911376753721,0.9692051876651412,21,0.00401538422537003,21
ENSMUSG00000020676,Ccl11,Gene Expression,-0.001035579810532625,0.8448099841399568,0.9676999273694524,9,0.0012264803926859908,9
ENSMUSG00000001023,S100a5,Gene Expression,-0.0010362175780089255,0.8440760606800942,0.9676999273694524,8,0.0014053687432496148,7
ENSMUSG00000023930,Crisp2,Gene Expression,-0.0010362756158914356,0.855916769263644,0.9694001647102816,23,0.004296747142601986,23
ENSMUSG00000020380,Rad50,Gene Expression,-0.0010365689011701436,0.8592357417720414,0.9699185538802155,266,0.04768443903208821,259
ENSMUSG00000006007,Pdc,Gene Expression,-0.001037232133489426,0.8497572983187357,0.9679256560119568,13,0.002990810680781338,13
ENSMUSG00000004988,Fxyd4,Gene Expression,-0.0010374900182722492,0.8416920285717232,0.9676075149235741,5,0.0008555947763849609,5
ENSMUSG00000045103,Dmd,Gene Expression,-0.0010377495554514057,0.8592828036027859,0.9699185538802155,999,0.18392891279982113,894
ENSMUSG00000047079,Ube2dnl2,Gene Expression,-0.0010384033042940435,0.8411358831911055,0.9676075149235741,5,0.0010625007986087669,5
ENSMUSG00000091429,Gm17093,Gene Expression,-0.0010397622753848498,0.8371570090564496,0.9676075149235741,6,0.0015103765190177297,6
ENSMUSG00000056167,Cnot10,Gene Expression,-0.001039925143602404,0.8589325918364203,0.9699185538802155,1284,0.2389827480664739,1095
ENSMUSG00000063531,Sema3e,Gene Expression,-0.0010401196431530446,0.8535765289236986,0.9690104115901227,17,0.002946932092785322,17
ENSMUSG00000050763,Olfr1395,Gene Expression,-0.0010405309571985667,0.8396910437843836,0.9676075149235741,7,0.001107363436357059,7
ENSMUSG00000032338,Hcn4,Gene Expression,-0.0010411129918524611,0.8398442938655307,0.9676075149235741,5,0.0009656637463126382,5
ENSMUSG00000078249,Hmga1b,Gene Expression,-0.0010426510813113822,0.8547101208244702,0.9692051876651412,26,0.005047338471298913,26
ENSMUSG00000073952,Olfr597,Gene Expression,-0.0010432549762179986,0.8404941271545484,0.9676075149235741,5,0.0011102779902175857,5
ENSMUSG00000054417,Cyp3a44,Gene Expression,-0.0010435930689901964,0.8505446233461641,0.9679256560119568,13,0.0021602672384828194,13
ENSMUSG00000109022,Olfr1432,Gene Expression,-0.0010436957868996993,0.8510051211099259,0.9679329031613428,13,0.0025947484236548634,12
ENSMUSG00000029404,Arl6ip4,Gene Expression,-0.0010440925608105947,0.8582282052992714,0.9699185538802155,1255,0.23536262731905896,1066
ENSMUSG00000091685,Gm17359,Gene Expression,-0.0010443031003976129,0.8405179982602539,0.9676075149235741,6,0.0013358484334245818,6
ENSMUSG00000047286,Olfr370,Gene Expression,-0.0010443130314778106,0.8388704252405474,0.9676075149235741,6,0.0009109988501287652,6
ENSMUSG00000016018,Mtrex,Gene Expression,-0.0010443456539265645,0.8581334970609348,0.9699185538802155,726,0.13487151166729297,665
ENSMUSG00000056564,Olfr324,Gene Expression,-0.0010445425241948983,0.8407217388282969,0.9676075149235741,5,0.0009098261025404932,5
ENSMUSG00000045587,Lypd10,Gene Expression,-0.001045581824779031,0.8390661903420501,0.9676075149235741,7,0.0009403244924249012,7
ENSMUSG00000038239,Hrc,Gene Expression,-0.0010456575998675198,0.8535125427682813,0.9690104115901227,25,0.003987744107735934,25
ENSMUSG00000022833,Ccdc14,Gene Expression,-0.001046564883535139,0.8537338563912453,0.9690104115901227,22,0.003991245100860161,22
ENSMUSG00000095930,Nim1k,Gene Expression,-0.0010466623268086239,0.856812034116205,0.969482355099184,91,0.017311396182774913,89
ENSMUSG00000007030,Vwa7,Gene Expression,-0.0010473229527491756,0.841416448184868,0.9676075149235741,7,0.0012907802579046703,7
ENSMUSG00000021692,Dimt1,Gene Expression,-0.0010476103906350074,0.8555711237466282,0.9693486976080049,44,0.008580917214076915,44
ENSMUSG00000024201,Kdm4b,Gene Expression,-0.0010483051235407157,0.8573685965796941,0.9696589359613388,444,0.08390665428101182,411
ENSMUSG00000079606,Gm595,Gene Expression,-0.0010483764809645789,0.8408698757250155,0.9676075149235741,6,0.0012628510726876688,6
ENSMUSG00000034579,Pla2g3,Gene Expression,-0.0010492680901575977,0.8369246465457825,0.9676075149235741,5,0.0015136807949910585,5
ENSMUSG00000056423,Uts2b,Gene Expression,-0.0010502242402400136,0.8419938630083597,0.9676075149235741,9,0.0014866494404063707,8
ENSMUSG00000050824,Sstr5,Gene Expression,-0.0010504520112524106,0.8494784410151939,0.9679256560119568,12,0.002976701536190158,12
ENSMUSG00000031181,Ctag2,Gene Expression,-0.0010505262223802399,0.8387709894745417,0.9676075149235741,5,0.0009070801161525997,5
ENSMUSG00000085486,Gm11634,Gene Expression,-0.001050938986169464,0.8367897223798564,0.9676075149235741,7,0.0011879092138632414,7
ENSMUSG00000094464,Olfr339,Gene Expression,-0.0010509562547118298,0.8419698653121019,0.9676075149235741,6,0.0010083884517168703,6
ENSMUSG00000036731,Cysrt1,Gene Expression,-0.001052016857690047,0.8344157053302433,0.9676075149235741,6,0.001355733357928775,6
ENSMUSG00000015665,Awat1,Gene Expression,-0.0010535119928093278,0.8430405156399395,0.9676075149235741,8,0.0013226413425211664,8
ENSMUSG00000094898,Vmn1r201,Gene Expression,-0.0010535123139739754,0.8366032688741908,0.9676075149235741,5,0.000883227692594471,5
ENSMUSG00000028747,Htr6,Gene Expression,-0.0010547262336565238,0.849591187401014,0.9679256560119568,15,0.002505513929650964,15
ENSMUSG00000094733,Csta3,Gene Expression,-0.0010557379877221703,0.8379540262052123,0.9676075149235741,5,0.0011733930506961407,5
ENSMUSG00000079008,Gm14124,Gene Expression,-0.0010558131598488913,0.8367475125007126,0.9676075149235741,6,0.0010099662826849624,6
ENSMUSG00000045540,Olfr600,Gene Expression,-0.0010561722451306406,0.8384928886982101,0.9676075149235741,5,0.0008994810215517624,5
ENSMUSG00000071158,Gm156,Gene Expression,-0.0010561726059893084,0.8354358565082984,0.9676075149235741,5,0.0009725576194353831,5
ENSMUSG00000035181,Heatr5a,Gene Expression,-0.0010563573265720224,0.8561091505957668,0.9694493566689106,650,0.11597925377540512,578
ENSMUSG00000042124,Lce1f,Gene Expression,-0.0010565157620530217,0.8383697421930647,0.9676075149235741,6,0.0012586315707470385,6
ENSMUSG00000004961,Syt5,Gene Expression,-0.0010567338412263187,0.8508316940305889,0.9679256560119568,18,0.003035489690633306,18
ENSMUSG00000054404,Slfn5,Gene Expression,-0.0010576208603232306,0.855918496671986,0.9694001647102816,805,0.1491356706217544,718
ENSMUSG00000058188,Olfr746,Gene Expression,-0.001057662197977748,0.8382977101344968,0.9676075149235741,6,0.0009358347700354679,6
ENSMUSG00000049908,Gja8,Gene Expression,-0.0010588313134582148,0.8497032388240867,0.9679256560119568,15,0.0030447503525752153,15
ENSMUSG00000027233,Patl2,Gene Expression,-0.0010588691133578843,0.8502657587450875,0.9679256560119568,16,0.003230744050388895,16
ENSMUSG00000047444,Olfr139,Gene Expression,-0.0010599691971725474,0.846924860847229,0.9676999273694524,12,0.0023176998098319054,12
ENSMUSG00000020689,Itgb3,Gene Expression,-0.0010607180207874948,0.8552450390691587,0.9692051876651412,377,0.07253061016792474,342
ENSMUSG00000032312,Csk,Gene Expression,-0.0010624514875412314,0.855196952595364,0.9692051876651412,2797,0.5094156900578903,1996
ENSMUSG00000048402,Gli2,Gene Expression,-0.0010625821409978706,0.8509324388441777,0.9679256560119568,25,0.004802708265585942,23
ENSMUSG00000015316,Slamf1,Gene Expression,-0.0010631793685954437,0.8507236258781975,0.9679256560119568,22,0.004546932089841425,22
ENSMUSG00000058172,Krtap6-1,Gene Expression,-0.0010631950481694923,0.8375698205422921,0.9676075149235741,5,0.0010842408207600044,5
ENSMUSG00000073811,Ifna12,Gene Expression,-0.0010639595545612912,0.8364455903813001,0.9676075149235741,5,0.0009691617289589251,5
ENSMUSG00000047281,Sfn,Gene Expression,-0.0010642677888471673,0.8528774388744695,0.9690104115901227,48,0.009334135084687887,48
ENSMUSG00000048988,Elfn1,Gene Expression,-0.0010645384362351629,0.8509485015087208,0.9679256560119568,24,0.005092191326415487,24
ENSMUSG00000056820,Tsnax,Gene Expression,-0.0010652642848999595,0.8545855913060407,0.9692051876651412,530,0.09977195577985717,487
ENSMUSG00000048652,Samd13,Gene Expression,-0.0010654009638479134,0.8400669458917663,0.9676075149235741,6,0.0012316483794764042,6
ENSMUSG00000059323,Tonsl,Gene Expression,-0.0010657679127227054,0.8528612379885523,0.9690104115901227,52,0.009976305457974571,52
ENSMUSG00000069170,Adgrv1,Gene Expression,-0.0010658265364846052,0.8541952984667724,0.9692051876651412,211,0.041062282510409526,202
ENSMUSG00000004263,Atn1,Gene Expression,-0.0010659823810659991,0.8545839477240766,0.9692051876651412,1587,0.29485183194358155,1289
ENSMUSG00000054885,4930578G10Rik,Gene Expression,-0.001066101360980719,0.853644623693625,0.9690104115901227,95,0.018009886566714525,93
ENSMUSG00000066749,Olfr877,Gene Expression,-0.0010662268499509859,0.8467117092129395,0.9676999273694524,12,0.0022974724062105275,12
ENSMUSG00000008958,Vps72,Gene Expression,-0.0010662299672280003,0.8543442323147303,0.9692051876651412,394,0.07099439411017065,371
ENSMUSG00000062961,Ccdc177,Gene Expression,-0.0010686692858977473,0.8354224750083707,0.9676075149235741,5,0.0008809688821971388,5
ENSMUSG00000022296,Baalc,Gene Expression,-0.0010692067608964711,0.8344774002657054,0.9676075149235741,5,0.0010648650268285193,5
ENSMUSG00000070533,Wfdc8,Gene Expression,-0.0010703800266099043,0.8354050218978828,0.9676075149235741,5,0.0011068474507211507,5
ENSMUSG00000074890,Lcmt2,Gene Expression,-0.0010706687186766255,0.8534302603251929,0.9690104115901227,216,0.0405304036042489,211
ENSMUSG00000018733,Pex12,Gene Expression,-0.0010711699727785475,0.8534229759111914,0.9690104115901227,265,0.05075990137130933,257
ENSMUSG00000070979,Actl7a,Gene Expression,-0.0010715790247527706,0.8353775345031889,0.9676075149235741,5,0.001074778383744191,5
ENSMUSG00000053181,A830005F24Rik,Gene Expression,-0.0010721946365480448,0.8329095456984463,0.9676075149235741,5,0.0010036737889763335,5
ENSMUSG00000041380,Htr2c,Gene Expression,-0.001072265141471896,0.8362649702394515,0.9676075149235741,6,0.0011515132076757354,6
ENSMUSG00000021494,Ddx41,Gene Expression,-0.0010731129455913441,0.8533578559406771,0.9690104115901227,1001,0.18556580427966596,882
ENSMUSG00000026259,Ngef,Gene Expression,-0.0010744735167720243,0.8531222759799998,0.9690104115901227,982,0.17976125382760874,855
ENSMUSG00000070983,Olfr270,Gene Expression,-0.0010746457543343642,0.833675566971571,0.9676075149235741,6,0.0012404790399394461,6
ENSMUSG00000000183,Fgf6,Gene Expression,-0.0010746464161371493,0.8491206615492282,0.9679256560119568,28,0.00551426091765072,27
ENSMUSG00000073551,Spink13,Gene Expression,-0.0010748477578374984,0.8344220705856153,0.9676075149235741,6,0.0008367190330668956,6
ENSMUSG00000079428,Tceal7,Gene Expression,-0.0010759954367099503,0.8343705705912665,0.9676075149235741,5,0.001232065968324803,5
ENSMUSG00000000159,Igsf5,Gene Expression,-0.001076747548035359,0.8527657128267008,0.9690104115901227,1220,0.22992591198804613,1040
ENSMUSG00000073433,Arhgdig,Gene Expression,-0.0010788348357625452,0.8344963865260139,0.9676075149235741,6,0.0011156733549194933,6
ENSMUSG00000018634,Crhr1,Gene Expression,-0.0010790175499400243,0.8333756145608409,0.9676075149235741,5,0.0010094163230777308,5
ENSMUSG00000059410,Tas2r125,Gene Expression,-0.0010793199226394451,0.8300407448420203,0.9676075149235741,6,0.0008657717360618484,6
ENSMUSG00000035095,Fam167a,Gene Expression,-0.0010803104773483862,0.849987564738631,0.9679256560119568,47,0.008218526410643728,46
ENSMUSG00000064036,Mro,Gene Expression,-0.001080365781797303,0.8446204452656203,0.9676999273694524,14,0.0024058942133975123,13
ENSMUSG00000044148,1810030O07Rik,Gene Expression,-0.0010805498251421812,0.8520219117757017,0.968743073554089,540,0.10197252128705374,502
ENSMUSG00000022021,Diaph3,Gene Expression,-0.0010817053924328274,0.8494906114920825,0.9679256560119568,35,0.007000245981086514,35
ENSMUSG00000021541,Trpc7,Gene Expression,-0.0010833683446552864,0.8423472381178838,0.9676075149235741,13,0.002446938404388267,13
ENSMUSG00000022604,Cep97,Gene Expression,-0.0010835730682823186,0.8507546488418228,0.9679256560119568,116,0.0216515437186723,111
ENSMUSG00000095430,Vmn1r72,Gene Expression,-0.0010839763783078028,0.8325329296086662,0.9676075149235741,5,0.0008429974745091743,5
ENSMUSG00000038357,Camp,Gene Expression,-0.001084890698234747,0.8232920750876292,0.9676075149235741,6,0.0015388450724015852,6
ENSMUSG00000038886,Man2a2,Gene Expression,-0.0010849599356028412,0.8513898227836286,0.968256119747375,1119,0.21195632398323364,958
ENSMUSG00000049097,Ankrd34a,Gene Expression,-0.0010854199324622563,0.8478770639055043,0.9678075219901805,25,0.004839522543828875,25
